utmx,utmy,X,Y,Five_ave_crime,Population65,NoHealthInsurance,Beer,MentalHealthPati,DrinkingPlaces,ReligiousPlaces
1772901.801,4206735.217,-108.708298,37.134065,8.27648714791856,136.44,65.34,29.835904,1.781383,9.366342,46.938439
1790199.694,4369906.803,-108.232616,38.533617,8.65085777007111,234.65,105.34,61.323286,15.851925,18.677605,77.317253
2136762.208,4624624.189,-103.838558,40.150631,8.14069694380121,130.77,73.37,35.655232,7.92605,24.79829,132.264704
2199057.944,4395587.022,-103.708703,38.085484,8.19094639489128,146.15,71.06,18.848,18.610375,21.848411,117.416059
1987741.907,4480719.851,-105.823293,39.186132,7.2930059810649,108.54,41.9,16.670942,3.4213,27.311651,36.807353
2263639.363,4706688.597,-102.220192,40.592475,5.55761852757743,37.93,24.34,9.975702,1.182501,5.182151,58.489429
1872907.937,4464721.526,-107.131646,39.234001,6.8332195160159,67.46,42.55,18.738751,8.012659,46.203558,15.033737
2312653.043,4401603.896,-102.477956,37.921785,6.79914680051017,90.23,57.13,8.048081,9.984359,8.866762,96.045434
2113704.53,4395451.45,-104.631036,38.237766,10.5603041679785,951.9,367.95,166.266775,71.274885,202.90654,576.270609
1720402.598,4523387.792,-108.733548,39.972115,6.35830068481525,29.22,15.53,9.913849,0.583649,10.916127,28.029903
1971800.747,4302333.885,-106.367495,37.674064,6.20701905534345,58.67,33.64,11.466793,1.988585,10.509759,33.038508
1846910.68,4588780.674,-107.170439,40.350144,7.44707808788719,125.02,56.84,25.814867,10.13976,80.575283,49.540383
1970589.25,4353302.395,-106.2785,38.115999,6.61574647812623,44.36,26.7,1.771288,0.545139,3.767558,12.767941
1822869.311,4309906.692,-107.980937,37.964225,5.35555532927944,54.26,34.66,14.32972,2.635623,60.88478,13.937893
1969007.034,4526177.359,-105.932549,39.609089,8.20091225831152,60.52,82.61,16.475207,3.373287,72.03825,21.92404
2059267.969,4469959.594,-105.058649,38.971104,7.62393386821891,108.6,45.46,12.454477,6.591571,26.971576,48.142591
2200741.751,4607499.651,-103.174987,39.881504,8.07328837326845,40.51,9.55,3.818024,0.305429,3.520405,33.797572
2050663.394,4637969.083,-104.76535,40.425321,10.0063530931306,948.29,609.83,345.687194,167.610588,428.860392,1019.297546
2275874.984,4641124.337,-102.262485,40.01494,5.76642279848163,36.4,17.82,11.393855,0.292431,4.604546,32.541987
4673285.665,5946113.984,-73.231048,41.238791,12.7278224644034,3244.48,1734.35,870.729805,333.395784,1545.818995,1964.699224
4672540.443,6018995.673,-72.793953,41.663902,13.207198816524,3618.16,950.34,954.328221,240.097971,1301.368666,2514.381293
4637458.049,5995620.818,-73.20781,41.689792,10.8474082122293,1087.2,205.34,277.207469,45.292494,287.459424,277.613261
4724118.731,5999311.91,-72.520378,41.313682,10.5294413565465,682.7,120.45,195.320417,43.131021,261.032304,348.449667
4678729.888,6005178.032,-72.831104,41.555823,13.0140431015299,3208.05,966.41,968.855135,283.638358,1345.377264,2041.224483
4755445.871,6030040.703,-72.095636,41.34453,11.1511946576666,1206.21,254.39,382.016558,118.534626,489.155265,567.907224
4683878.013,6060247.028,-72.452287,41.848206,9.10965262612704,463.34,75.88,135.738478,32.10373,131.319634,186.367331
4746400.843,6085874.752,-71.818415,41.702473,9.18036512725951,408.71,107.48,140.143575,35.250139,114.31059,215.518502
4632430.873,5583963.301,-75.614496,39.260045,11.1071569612423,535.36,221.77,157.462259,33.489624,122.984508,377.403977
4601092.484,5651777.211,-75.490511,39.805411,11.9149908786607,1997.23,658.28,631.338746,194.597392,669.450392,1747.465974
4719955.875,5556265.434,-75.083232,38.724934,10.854149550866,1608.74,317.63,282.893561,53.003156,268.103934,542.885743
4535546.24,5468662.98,-76.99503,38.949231,13.7664593004379,2131.8,658.17,673.346195,231.279361,2266.735675,2578.091576
4587863.5,4082105.269,-82.430792,29.645276,10.8993883467525,758.81,520.32,104.113035,184.846081,419.382872,712.637211
4587492.228,4180883.052,-82.099362,30.32105,8.71317967503171,54.74,39.88,2.477276,1.662,9.761894,87.152625
4187968.737,4005431.783,-85.90355,30.238011,11.0400773447131,772.61,561.8,65.031365,43.189709,372.402428,666.783818
4599524.533,4122002.643,-82.205715,29.88391,8.27865118508566,70.96,45.19,5.325051,8.030472,9.089174,74.668467
4870976.448,3969062.56,-80.629691,28.064231,11.4280607797518,2702.28,1156.87,154.430789,106.601696,813.566468,1278.912891
5021853.673,3723756.646,-80.272017,26.01573,9.91914242556447,6594.7,5044.72,601.512922,673.938906,2795.187722,5516.2226
4266932.721,4055107.74,-85.093768,30.374184,7.45514677839842,57.61,47.08,2.62994,0.986465,7.743676,39.952371
4769045.905,3769321.789,-82.022461,27.002455,10.8576058518173,1595.04,371.35,61.24115,41.882829,184.310934,319.300928
4622607.523,3989581.674,-82.462582,28.911717,10.7063086843753,967.14,281.85,22.038636,19.251,101.151831,243.000121
4634272.242,4172898.247,-81.760781,30.12701,10.8199499594733,486.54,314.04,54.182269,44.478044,119.729509,491.078401
4830863.047,3683662.137,-81.808857,26.255681,11.4820429709021,2721.96,1001.98,68.524927,43.530709,464.56863,723.14837
4535107.662,4136372.347,-82.664081,30.171714,9.90952352882441,221.87,156.82,16.558959,12.881188,29.041742,152.909478
4778580.647,3800162.858,-81.856833,27.186329,9.73130900704117,224.67,167.52,7.717854,4.843412,21.207196,100.29147
4513159.742,4051281.226,-83.121269,29.648746,8.65531667729782,67.1,49.36,4.986149,1.100083,3.777061,17.232528
4047096.326,3977739.7,-87.167559,30.419098,12.2983850966322,1210.88,759.3,150.194643,83.918166,524.706652,1155.655261
4725770.539,4130268.868,-81.198239,29.566564,10.3204506618844,651.22,252.84,43.824727,18.614244,165.368276,213.470667
4313359.274,4004827.393,-84.875945,29.887399,8.69024326654676,94.43,72.86,23.751637,1.138367,18.327266,78.863464
4331186.908,4117902.427,-84.362609,30.636117,9.05467177983603,155.65,127.77,20.346639,5.721485,14.78191,93.786857
4557777.21,4069235.716,-82.709828,29.644171,8.23663911010112,101.07,79.52,7.668117,9.477843,13.440343,79.740911
4891426.8,3806295.636,-80.988145,26.919726,8.27754202125324,95.43,69.39,3.030748,1.216663,7.969862,23.661513
4264989.905,4010773.274,-85.25204,30.063895,8.25758287279639,63.73,31.1,12.398215,1.148314,8.374768,43.910587
4492047.825,4167458.492,-82.900172,30.51257,8.50385612502509,61.85,41.57,4.582923,1.631142,3.400523,23.268026
4757740.882,3827148.406,-81.932947,27.426477,8.9287868113737,105.83,65.98,5.597049,2.608884,14.564341,150.000687
4905529.78,3799467.254,-80.903721,26.8354,9.48628295169129,77.86,155.9,4.086988,3.760116,9.261927,68.137002
4635215.401,3937973.969,-82.529659,28.522398,11.3129050850737,1306.38,533.94,39.101986,61.542088,186.831133,464.230799
4802142.62,3857073.363,-81.503405,27.507061,10.8287832287244,848.89,267.56,25.801265,37.909587,84.051529,388.367553
4706022.104,3890833.545,-82.131313,28.002565,12.7472164660373,4812.59,3965.09,537.928623,465.806232,2399.475006,4809.603879
4172526.045,4086540.152,-85.771839,30.863582,8.58019002000634,79.27,71.09,4.920427,3.626106,7.060137,81.358535
4919165.823,3924543.366,-80.412095,27.630822,10.5953617374308,1080.59,292.83,48.788047,46.162673,192.769828,289.85701
4244017.247,4115890.56,-85.083536,30.871287,9.80305029661076,219.79,120.62,20.049226,7.229074,17.844392,200.222498
4390213.937,4098169.405,-83.949585,30.327925,8.61968921599403,72.17,22.18,4.478547,2.959372,7.673267,38.963821
4493107.304,4086998.097,-83.162516,29.953613,7.34307052617717,24.31,37.37,1.218457,0.639846,2.594614,36.356312
4714964.658,4012598.903,-81.673379,28.80453,10.8172068284495,1680.11,630.24,116.881686,75.449882,338.747066,836.112687
4788890.684,3721375.514,-82.014845,26.623027,12.0165125288603,5404.9,2036.91,314.137327,242.744284,1250.953496,1828.459387
4354342.146,4099802.839,-84.234423,30.442329,10.9193325677978,899.43,568.89,158.340058,143.332355,524.711093,889.118034
4593417.953,4055156.037,-82.476551,29.444588,9.95118214488109,221.7,129.95,17.887361,10.560562,28.439553,98.070563
4282284.347,4048033.968,-84.990853,30.280833,7.47960845739975,33.82,28.43,2.407138,0.747161,4.312793,27.140582
4418607.357,4127428.919,-83.623325,30.450252,9.15352816002497,105.69,64.56,2.203852,5.023738,5.993158,65.579729
4686091.138,3797148.124,-82.572741,27.416274,11.8524845324232,2218.92,952.89,125.431878,128.323302,556.216103,1050.463568
4633062.405,4042161.335,-82.209909,29.241343,11.3900801139401,1656.23,758.09,51.423667,80.424076,232.825266,665.431359
4971219.988,3874654.69,-80.183443,27.153474,10.7532503822458,1127.01,342.52,51.517969,50.383625,234.178224,412.410535
5037872.137,3723165.048,-80.156509,25.968687,13.5346847847496,8369.8,8372.91,1154.771834,715.522,3751.593632,6522.209453
4915382.462,3464990.505,-81.792774,24.55602,10.6505494907444,704.1,502.96,78.146254,36.314851,536.664882,260.798275
4614494.013,4243460.428,-81.669793,30.66458,9.65121484439456,319.05,120.72,22.418585,16.983896,84.288144,213.966118
4102717.103,4001774.118,-86.625221,30.444242,11.1372394583796,707.07,504.52,119.632935,76.107661,275.041389,833.819444
4861054.217,3882771.657,-80.978912,27.516022,10.2613808599186,230.34,174,35.402188,3.778067,29.071563,128.316379
4762006.04,3981406.118,-81.414532,28.458907,13.0034615646001,2653.54,2853.26,354.140974,314.589092,1997.00097,3625.457291
4767503.662,3962264.159,-81.434336,28.314142,11.0447889862336,554.63,598,63.747664,47.383941,321.636985,791.793962
5004391.691,3830149.611,-80.077396,26.766914,12.6203687622444,9187.14,3981.05,508.227461,551.936459,2242.578495,4344.144961
4626612.128,3888422.346,-82.752246,28.205908,12.3598691317811,3283.51,1636.55,214.832193,195.861822,931.824175,1791.847065
4631744.094,3846351.913,-82.842537,27.902128,11.8736795106498,6192.63,2627.52,376.861931,286.44962,1977.611928,2645.816684
4753911.442,3903217.364,-81.72582,27.953305,11.9962850524995,3159.35,1918.99,221.804761,103.372543,793.583916,2773.972705
4670671.605,4121344.346,-81.653723,29.669679,10.2495368969061,365.65,252.43,18.266145,19.502521,66.569436,237.325774
4705899.588,4156452.624,-81.26183,29.801821,10.751446196415,885.76,357.85,83.828932,59.697345,368.078245,583.831393
4939832.125,3901171.92,-80.332526,27.417331,10.045730361537,1138.8,617.63,78.747339,55.845824,228.410533,525.328357
4054973.789,3974582.759,-87.110906,30.37494,10.1244060979596,421.54,236.79,50.671647,37.311844,162.18398,547.846672
4706412.371,3776270.596,-82.479644,27.218358,11.6333662350529,3694.43,988.3,177.010734,153.470155,673.577822,836.542799
4753574.886,4024019.517,-81.340066,28.770304,11.0883727919298,1373.59,868.58,140.901961,157.628758,712.71059,1554.797958
4665351.199,3964510.221,-82.211491,28.619137,9.58238747630812,698.51,148.79,25.760748,11.825976,61.149081,208.490321
4491036.41,4130301.746,-83.0342,30.259093,9.04933555245868,144.49,102.53,12.396631,5.966011,15.237203,89.318851
4415586.594,4085127.177,-83.78837,30.163859,8.86446916210666,81.47,38.31,3.8811,0.941356,5.881199,69.082059
4571093.107,4134946.499,-82.385094,30.05605,7.7151154024388,47.68,31.37,3.521273,2.403903,8.632962,40.379566
4768235.898,4088913.556,-81.012684,29.163422,11.3188708053856,2839.17,1352.85,257.894277,124.092876,804.139915,1452.287531
4337821.208,4050640.753,-84.529633,30.143035,8.89458677451356,60.74,37.69,8.882479,5.957281,22.536539,63.243639
4160430.57,4050160.315,-85.989897,30.635767,9.89768241629058,210.73,145.51,25.462344,15.700834,90.440831,187.599466
4189302.257,4045241.217,-85.765793,30.520344,8.66754834241411,130.88,87.5,5.645355,4.996362,16.90846,141.750702
4484501.133,4363089.781,-82.270069,31.878009,8.38931038686638,88.34,72.88,6.324149,3.298467,6.212504,105.287128
4483858.691,4305368.233,-82.483683,31.485142,8.35865658405496,46.72,63.23,16.511757,1.84087,5.031637,65.041695
4330128.58,4466491.692,-83.139346,33.072776,9.76682083677598,141.27,117.9,21.548218,7.097891,34.406573,161.439686
4217235.531,4594228.195,-83.588397,34.319869,9.2963050106597,65.76,62.3,6.321116,3.074137,13.809876,89.895481
4209940.26,4545305.318,-83.838488,34.00208,9.74506691941981,221.29,277.32,58.367434,24.56798,69.307466,360.775193
4113663.094,4527836.787,-84.718526,34.183994,9.88496578470912,209.11,225.86,25.351058,15.633102,48.842272,303.31793
4392970.752,4300064.174,-83.234283,31.725941,8.66848631087549,80.77,94.5,1.924592,1.450046,10.726323,89.670403
4412691.802,4239293.346,-83.288638,31.245272,8.76413805169114,111.15,132.45,21.677631,7.220896,30.306662,76.660852
4293087.127,4410185.596,-83.653301,32.797737,11.7094630107247,641.16,650.07,93.293266,61.491074,174.224395,782.29551
4336957.123,4374662.401,-83.422462,32.414903,8.07765930285734,50.22,28.68,4.93109,1.503093,4.800722,83.733971
4553538.902,4294875.453,-81.967085,31.199715,8.66834308905391,48.53,43.96,13.391452,2.332052,4.728887,30.6777
4406252.329,4192022.548,-83.503932,30.936134,8.82093435020322,94.67,91.06,3.596923,3.247476,10.59746,62.954686
4556110.077,4418699.796,-81.494803,32.03046,8.70010827803651,70.07,71.54,14.507606,7.642803,37.724417,84.040654
4529863.302,4440302.204,-81.622451,32.259871,9.11903702177797,141.83,169.57,12.641159,9.282669,50.370755,177.293903
4448636.814,4536459.573,-81.90765,33.172795,9.21573789709415,95.41,80.55,7.039558,2.981292,14.148442,104.586725
4236236.131,4455295.453,-83.958117,33.289672,8.52970156432192,45.78,32.57,2.508755,5.382383,8.118817,62.897663
4246599.279,4209939.533,-84.746447,31.531137,5.39218573107244,30.19,33.13,1.885199,0.363328,2.999216,15.874082
4472436.873,4427492.74,-82.129357,32.355221,7.8632361989283,52.53,67.06,9.256833,2.267188,9.201562,37.825965
4104907.379,4440166.244,-85.11931,33.589282,10.0248800630823,235.26,212.17,28.763944,27.306824,88.806611,321.391089
4023733.962,4592786.953,-85.242621,34.92861,9.41948731335205,185.67,125.36,12.087253,15.641311,54.693368,294.068813
4549514.554,4251046.372,-82.154378,30.913598,7.52975093394406,30.58,36.2,1.153702,0.9636,2.506126,19.995016
4184938.013,4302227.732,-84.939473,32.367272,3.56066215635698,13.41,19.1,8.096336,1.965099,13.949317,23.925669
4037003.564,4545529.39,-85.308191,34.550037,8.92446158862084,109.59,80.12,6.29607,2.022956,9.153699,78.908172
4136471.812,4535783.982,-84.494595,34.168298,9.71823543584314,355.74,285.31,58.864727,44.326022,198.175445,637.709775
4179284.391,4471996.659,-84.372822,33.584564,5.87399934415618,438.72,923.59,89.958404,47.127262,208.169714,539.131425
4475282.154,4240921.003,-82.780176,31.068629,7.56101745715756,31.53,38.95,0.532096,1.275906,3.697788,45.800856
4152842.138,4498754.266,-84.495749,33.855709,7.1711704226211,1456.69,1475.13,257.353233,220.449863,861.785871,2062.384532
4438500.876,4293804.207,-82.888781,31.544218,9.73457148905672,129.28,161.59,16.187075,2.712763,23.947591,183.256105
4410472.246,4566445.679,-82.100587,33.500958,10.2067838711902,287.83,167.35,34.866751,20.330631,82.472557,504.535365
4407583.875,4225116.509,-83.379136,31.162165,8.13879636142767,66.4,72.54,3.980847,5.621716,24.122335,92.34605
4158203.349,4429757.585,-84.706379,33.351773,9.88460360231691,274.42,187.58,26.478436,27.068015,108.157639,452.139028
4273052.155,4391843.727,-83.885928,32.73161,8.7541488115846,54.07,43.26,5.685001,2.73083,5.429479,51.023486
4327194.474,4302636.497,-83.760972,31.943146,9.19062909062384,117.5,91.38,8.25761,2.035214,8.462144,78.456029
4172884.256,4581336.383,-84.011803,34.372599,8.72252527127111,59.75,36.24,5.368646,3.647754,13.03696,50.653066
4301786.518,4139102.241,-84.531934,30.8702,8.96486486775195,120.08,131.33,27.120382,4.688128,15.921821,114.996328
4361993.647,4379273.489,-83.201024,32.369536,8.94368669290934,108.07,69.6,2.685571,5.744095,5.120836,73.956923
4298136.427,4323197.156,-83.926369,32.174792,7.25606533559764,37.97,29.46,1.566556,0.306564,2.077942,15.333389
4304605.405,4240619.755,-84.163387,31.576601,8.06066512018172,416.39,456.25,64.653475,12.100251,86.319141,375.556522
4134593.176,4471212.857,-84.752947,33.718008,10.1638015635928,242,253.04,39.308462,23.272309,82.06911,380.830253
4242393.501,4178555.633,-84.887736,31.32101,8.53325839126249,111.23,82.41,10.594168,1.579356,9.051132,74.385683
4487555.901,4193296.052,-82.847414,30.703963,7.47099950587823,33.89,43.78,1.541347,1.855096,4.087113,25.699738
4539002.136,4477299.013,-81.410128,32.480361,8.99256009630247,114.14,90.14,15.880796,24.572155,58.072354,228.304187
4315661.491,4599839.492,-82.747021,34.038976,9.01395445937358,99.37,67.71,8.110263,4.890265,14.358355,118.036589
4437077.499,4455809.672,-82.308171,32.660535,8.80822519657269,101.29,111.8,15.927519,3.743263,10.297318,67.865954
4502097.292,4421615.479,-81.913685,32.221401,6.84988798714754,48.7,51.63,4.705085,1.158627,4.885548,46.692259
4094021.24,4623651.585,-84.518134,34.923219,8.54050266058754,145.68,69.23,4.650024,3.666701,17.225847,48.344618
4169455.695,4438649.663,-84.578961,33.379942,9.00237925476425,352.05,139.33,35.156833,38.510692,131.714797,487.401974
4061112.633,4517697.793,-85.205753,34.27644,7.43325491467988,330.04,277.12,57.883653,23.922813,80.966513,472.832659
4170020.163,4541015.011,-84.1908,34.098965,10.2376936709499,558.42,416.28,156.490568,98.707521,462.304513,1089.076316
4256998.492,4626290.951,-83.129994,34.413083,8.37404941400777,95.17,72.97,7.493992,8.051145,28.576781,126.841001
4167761.694,4495232.458,-84.383006,33.784167,5.6726897816822,2378.04,2246.25,406.364457,397.933273,2071.452435,2624.830396
4124950.011,4604447.561,-84.328785,34.688592,8.86956635555361,122.61,93.28,10.097048,6.456331,10.472006,57.763673
4073909.292,4543819.407,-84.997522,34.422155,9.07854367344235,131.2,139.41,37.136879,15.22478,27.071127,214.147804
4323461.41,4170817.902,-84.248116,31.030772,8.54856848846274,108.43,109.79,9.441186,2.761953,10.424759,121.735106
4312917.113,4513433.644,-83.103617,33.452047,8.73387163689868,204.31,107.96,6.825047,5.981147,24.513582,85.877536
4199733.743,4627015.441,-83.60718,34.604891,8.80644706164644,151.06,122.79,9.00335,3.669798,31.426194,154.531135
4193581.784,4582025.854,-83.834592,34.310988,10.4671347420129,538.63,604.21,69.713872,50.819847,163.017175,745.011217
4336566.35,4504197.913,-82.944092,33.312792,7.77997720531169,52.46,20.16,3.147144,0.168676,1.960272,11.01833
4090120.725,4456909.056,-85.183668,33.753834,8.95234266281487,80.59,61.94,10.756478,6.400343,14.839072,89.418505
4163865.489,4341706.61,-84.976577,32.710571,7.72198165644101,95.1,36.47,19.992924,8.503347,37.854675,152.578908
