utmx,utmy,X,Y,Rate_per_100000,PopulationDensity,Beer,NoHealthInsurance,Cases,Neighbor_Disadvantage
4538994.859,5450565.228,-77.061692,38.821947,6.74664711858738,519367.823,53.016077,337.62,1159,-21.851326
4467813.777,5280405.977,-78.496442,38.026002,5.62112524097519,71026.88,8.950768,99.05,115,-1.417757
4758619.922,5265401.331,-76.274261,36.792297,5.75510910182154,110807.0163,27.655358,333.06,642,-8.965319
4621368.3,5252607.953,-77.404358,37.25042,5.52744298953979,14234.048,3.049422,37.3,36,0.695927
4349110.11,5174668.881,-79.982531,37.793418,5.76268011590369,2071.6809,0.217,19.26,15,-0.167434
4482043.499,5062847.39,-79.416192,36.563482,6.20354715106277,21730.3862,22.051763,129.33,167,16.878244
4649453.514,5181616.915,-77.526254,36.693831,6.16141826990807,959.6195,0.313498,9.41,21,1.916784
4516864.601,5439162.131,-77.298348,38.84016,6.03954017033954,20238.25,4.849733,36.16,82,-3.024175
4523847.9,5451668.928,-77.177374,38.890398,5.97837930755933,20413.338,3.500966,6.77,48,-1.929701
4707325.775,5212534.259,-76.926683,36.664469,6.00289892473365,724.5289,0.319734,5.46,26,0.307837
4541031.173,5366501.664,-77.476375,38.285422,5.98645200528444,29922.783,3.714611,58.74,98,-0.98468
4335856.81,4996098.697,-80.916758,36.6575,4.56330598188939,1551.5172,0.790045,35.43,5,1.017466
4732068.047,5290702.593,-76.354238,37.053324,6.34088826433252,113585.2698,26.07996,261.63,648,3.392327
4406148.754,5309600.248,-78.855698,38.454632,4.9781121023907,48281.3409,12.594319,131.63,68,0.29592
4628479.756,5266566.732,-77.280063,37.310477,6.34264944830308,17345.609,15.58746,64.52,104,4.728688
4451102.055,5174288.657,-79.146101,37.404942,5.67846466667191,48661.058,11.560147,188.81,206,4.938897
4507264.9,5420642.751,-77.471203,38.762308,5.85907535906224,39891.29,6.325081,101.77,115,-0.194532
4510027.868,5423244.454,-77.435554,38.767574,5.52505445337238,14642.515,1.674201,34.81,37,-0.396795
4431842.226,5051595.647,-79.875609,36.675298,5.57859710923306,5217.2598,3.40862,47.55,27,2.082116
4712306.111,5290957.945,-76.505689,37.133013,6.3500127354284,168177.2799,44.605909,520.82,850,5.03997
4754252.427,5271094.486,-76.279912,36.844638,6.83572207608231,457156.973,62.454752,871.47,1929,18.665435
4623813.215,5248561.595,-77.40483,37.215388,7.26234805671654,24188.0049,6.816733,139.33,365,10.518378
4727822.763,5300404.748,-76.339059,37.130093,4.21064501791826,3287.4781,2.808522,8.54,7,-2.049111
4751880.332,5266466.268,-76.320808,36.825396,6.74746914904879,117147.4836,26.573894,303.74,666,10.712608
4338737.081,5066315.555,-80.574529,37.115114,3.74478708605223,6139.253,1.413153,23.83,7,0.217573
4592865.91,5288473.021,-77.453561,37.588092,6.48157712927643,393445.26,63.851383,712.86,1311,20.418079
4379391.39,5118526.508,-79.996547,37.310132,6.09334401092915,65357.102,22.58818,252.63,367,11.245946
4375978.356,5115561.803,-80.038534,37.303323,5.0401940963378,8907.049,3.887924,32.42,34,-0.724598
4407408.881,5263293.447,-79.073721,38.149968,5.15039723647141,10747.2477,8.391976,63.82,37,-1.320802
4733497.499,5239234.016,-76.595119,36.728825,5.90399852132671,32231.56102,34.586084,175.8,280,-0.99666
4760329.574,5283472.578,-76.172477,36.896997,5.73528114171557,445942.3384,114.217518,727.7,1172,-39.76409
4427184.193,5263760.646,-78.909328,38.076497,4.93878119032827,8974.9965,3.566264,70.54,26,0.619171
4685230.771,5294075.222,-76.700476,37.259329,5.67401031632253,5593.0401,2.32155,23.07,40,-0.715802
4417241.193,5430334.214,-78.153028,39.186107,5.71307252156329,17041.184,5.173162,66.37,71,-0.964918
841982.073,5206239.586,-118.50802,46.921476,4.6269316777696,3630.894299,2.786137,71.71,15,1.86604
955920.3665,5157031.035,-117.06723,46.412707,4.52828914165213,13138.01956,4.406541,37.38,18,0.040905
790304.3307,5125579.006,-119.235683,46.221774,4.6746962486367,74426.06116,23.88072,267.92,177,-6.629279
702660.4361,5255518.47,-120.313021,47.421612,4.53903038348355,14969.16767,18.416032,135.02,60,-3.26133
438918.9802,5316247.657,-123.818779,47.996609,4.74057482299429,19575.5147,7.021337,153.11,78,1.40122
535820.873,5051430.988,-122.540563,45.6155,5.22896728841324,357241.2276,127.957491,616.63,761,-24.632058
504267.2591,5109376.686,-122.944753,46.137953,5.02782011885036,51716.24561,25.881333,126.17,141,4.008171
742139.1309,5276942.284,-119.778602,47.600626,4.03600898520914,14320.01188,10.165352,73.73,20,-0.374951
818964.3643,5396765.162,-118.669527,48.642446,4.30135873160643,14.623826,0.600168,23.78,5,1.147602
830752.7053,5159462.944,-118.688704,46.507412,4.70682383971459,29652.02837,2.303423,171.99,81,4.375436
750577.3025,5189379.675,-119.715503,46.810809,4.17130560335823,7884.193003,8.495155,190.8,50,3.83598
455954.0027,5225753.051,-123.581355,47.183797,4.9337542497603,8240.976231,22.470061,103.71,89,0.153373
524787.3846,5348826.946,-122.665818,48.292156,4.89933122453758,23439.4934,12.892709,100.9,99,-9.606854
509163.2206,5299392.646,-122.877521,47.847812,4.95300618125962,2903.339842,7.220188,33.47,42,-1.309093
549324.6697,5263987.14,-122.344732,47.527438,5.90372563279997,2730656.318,367.403957,2086.13,7037,-146.064299
528448.4937,5269875.622,-122.621678,47.58167,4.98634260152721,114975.2875,68.215601,267.59,340,-19.271979
711166.3705,5193564.648,-120.229482,46.86208,4.33204826486764,6184.820686,10.110718,47.93,32,-1.686542
645360.9302,5070669.151,-121.130315,45.774283,4.68490515400694,57.7587,1.410953,20.5,21,0.19136
600578.977,5157872.452,-121.687599,46.566889,4.58802402715312,13448.68808,6.881468,139.32,67,0.440177
822489.2744,5293909.625,-118.699834,47.717913,4.45550941143368,966.079481,2.99127,14.22,8,-1.83461
478646.8773,5234644.249,-123.282266,47.264931,4.95863999897788,4506.651418,8.337818,94.06,82,0.291154
734642.9362,5343320.764,-119.842079,48.199714,4.33729074083249,673.60616,18.161652,115.19,27,1.464642
450721.2087,5176750.756,-123.645095,46.742491,5.16077795252597,1541.780822,2.452986,40.88,35,-0.109206
922331.6507,5377582.367,-117.291935,48.409569,4.43081679884331,158.139838,3.439284,28.85,10,-0.51559
565643.5162,5222904.362,-122.134028,47.156365,5.32349766507834,566266.6459,165.607739,1057.92,1540,-28.674226
509125.447,5372990.28,-122.876445,48.509962,4.97880057057624,717.04784,1.075031,22.09,23,-1.763566
548901.6344,5362828.463,-122.339101,48.41671,4.49758497530815,40331.214,19.060738,208.12,98,-6.614403
583933.2286,5104364.543,-121.914325,46.0877,3.85862222870103,206.7249,2.820946,16.14,5,-0.781894
558698.8459,5317317.52,-122.213004,48.006457,5.15444699612833,539462.0731,99.562965,886.56,1192,-50.1292
931705.3956,5293405.89,-117.250624,47.64975,4.99653636971675,324919.6663,152.489181,570.81,650,-4.621662
892915.5834,5392164.962,-117.673964,48.559203,4.11903717481247,2895.30694,9.470121,83.07,24,-0.483907
517521.6688,5204162.179,-122.769569,46.990752,4.89034912822175,88830.44704,37.456514,246.29,326,-8.525598
839687.9962,5139984.499,-118.586734,46.32819,4.73180283692146,26775.93386,4.918166,88.97,59,-0.871217
610388.9859,5408379.023,-121.4962,48.818581,4.8146204101703,67685.24587,27.992066,193.77,243,-7.950818
939820.772,5221995.087,-117.213598,47.00504,4.20469261939097,19182.88899,3.993259,36.59,30,-0.824416
670095.5768,5171620.388,-120.776008,46.676522,4.85203026391962,102546.2836,27.024008,604.83,253,22.717161
4251873.991,5318098.797,-80.100287,39.1103,3.89792408104864,439.97871,3.215237,20.06,7,0.109919
4406403.096,5477567.748,-77.996281,39.53097,5.22251565313175,13957.14269,34.308028,89.31,185,-1.226168
4158973.509,5108072.558,-81.899639,38.054386,3.89385903480047,570.25099,2.305792,32.72,9,3.426525
4228952.657,5227164.501,-80.739834,38.595111,3.72810016726722,84.55884,0.476983,15.35,5,1.708206
4138865.433,5420495.513,-80.551332,40.229024,4.28496492183075,2691.7178,6.508458,28,14,-1.447551
4089312.575,5123409.832,-82.430439,38.41314,5.67160357629197,85231.8648,70.239535,251.72,229,8.219457
4192477.61,5307374.16,-80.659175,39.268428,4.65586330030361,57.98512,0.621254,14.77,8,-0.579975
4235759.76,5126039.082,-81.161635,37.893406,4.65300751540225,3438.55978,4.414752,72.27,38,2.428033
4197353.676,5258240.94,-80.858514,38.922256,5.48604097263099,115.52785,0.611196,20.08,17,0.520206
4324012.983,5374229.72,-79.211832,39.195897,4.61412992735956,108.09622,1.13337,23.79,10,1.00943
4311602.155,5145224.69,-80.433987,37.739612,4.54009818924438,520.60308,0.927195,34.8,28,-0.268012
4381939.334,5410910.491,-78.543586,39.203104,4.30271282795416,187.98273,4.41417,42.47,15,0.113024
4122440.03,5440448.562,-80.591324,40.426274,3.86911550441687,6420.9729,36.836278,52.34,12,0.963181
4362576.23,5354736.626,-78.989457,38.91748,4.62301010411642,75.75627,2.601355,13.28,12,0.423486
4215870.936,5339706.873,-80.29846,39.392631,4.73356340075649,14845.6676,32.638357,133.56,65,-1.566272
4142356.577,5196325.975,-81.628711,38.713402,3.71357206670431,725.52095,7.325685,30.78,10,-0.711472
4443935.171,5462313.932,-77.768684,39.281812,4.76388187714291,10337.68007,24.225525,81.76,57,-2.46382
4166024.525,5154255.75,-81.623964,38.34122,5.46806014113513,83849.48977,56.956551,326.06,363,6.07539
4231627.438,5277100.444,-80.47436,38.917021,3.6163087612791,934.87828,9.341546,32.6,5,0.373875
4139048.62,5109937.649,-82.062341,38.139833,3.83945231259331,262.81599,4.032449,29.03,8,1.540738
4179859.337,5070588.925,-81.893041,37.723948,4.51633897228148,930.26285,8.549498,68.01,25,4.832094
4244233.555,5047886.015,-81.449808,37.336791,4.60517018598809,94.39237,0.093576,11.14,15,1.423176
4221944.84,5355588.89,-80.167033,39.473986,4.13516655674236,14348.01824,7.037064,92.54,30,-2.729625
4159669.97,5374730.753,-80.604392,39.843464,4.5485998344997,6638.03088,14.566268,63.77,25,-1.941666
4093624.46,5177261.25,-82.141182,38.764906,4.04830062372069,801.277,10.994115,28.38,13,-0.358548
4261587.952,5081564.673,-81.149517,37.499979,4.62497281328427,8557.23441,5.580751,90.86,51,3.901511
4317765.494,5399929.899,-79.133255,39.387539,4.16976120150686,1399.6409,9.971218,37.04,15,0.104511
4163407.088,5052287.953,-82.1171,37.659066,4.19268046294296,710.27911,2.657233,32.33,13,5.692849
4230131.536,5384674.585,-79.950345,39.633668,4.83866002935645,72620.65447,29.188916,117.21,118,-2.504312
4304981.064,5117210.589,-80.62045,37.578164,5.46128619482618,109.41779,3.578256,27.45,27,0.273537
4386532.302,5460283.353,-78.250305,39.501153,4.62104353514438,474.13158,9.777085,25.36,16,-0.284674
4236775.603,5206327.215,-80.773587,38.426666,3.958906591,318.48771,1.111505,44.19,11,1.278377
4133267.915,5394506.478,-80.732536,40.078048,4.8955984841079,29407.43873,50.115347,81.84,48,1.73119
4136463.306,5285793.227,-81.247519,39.338413,5.14166355650266,122.45255,1.421183,10.33,11,0.042589
4313505.205,5268448.447,-79.826683,38.545688,4.57057874121847,15.469139,0.286112,14.94,7,-0.162948
4254782.822,5401577.473,-79.654977,39.647537,4.6746962486367,606.04151,4.789241,48.9,31,0.25876
4127705.657,5149205.136,-81.977565,38.44838,4.29045944114839,7405.00842,11.254224,57.38,35,-2.846357
4247306.962,5092598.73,-81.21911,37.626407,5.31123359181458,11751.61256,6.978511,117.27,127,2.626267
4276264.33,5283171.645,-80.066984,38.785825,4.48300255201388,3259.336379,17.849384,42.9,22,0.121962
4165655.913,5291454.967,-80.967878,39.265024,4.88431592741759,78.42499,2.28584,24.51,11,-0.136068
4161403.066,5202704.287,-81.434315,38.685321,3.93378449720966,320.70209,5.481854,20.48,6,1.057672
4275465.016,5113594.594,-80.884664,37.663337,4.89933122453758,2063.04092,0.497822,11.37,15,1.205527
4240366.566,5337844.95,-80.099376,39.285188,4.13676527810605,380.93221,4.778873,27.51,9,0.560608
4311209.985,5347620.984,-79.453177,39.072912,4.57161340245925,40.04709,0.212551,4.65,6,-0.292289
4261878.279,5291463.505,-80.147515,38.895909,4.05525717351405,4109.50561,2.651651,44.91,12,0.698875
4121705.144,5077850.305,-82.359347,37.984044,3.96840333886425,8199.95133,16.523627,91.93,18,3.281417
4255644.811,5237960.418,-80.461549,38.56567,4.44500143383527,28.2293,0.076624,13.19,6,1.291837
4178321.466,5341074.151,-80.613004,39.547237,4.12066187053947,777.67458,3.887684,31.2,8,0.072008
4115082.412,5262696.862,-81.545543,39.263987,4.58802402715312,42558.97161,36.362105,152.41,70,-1.240178
4239280.055,5074861.195,-81.368508,37.536526,4.30271282795416,248.59346,0.44133,26.12,13,1.307173
3152748.99,5463470.935,-89.75326,44.202219,4.78832472908594,235.17603,6.307944,38.38,22,-1.034012
2949440.498,5725371.783,-90.644389,46.890825,3.9759363311718,2020.377664,4.513844,33.89,7,-0.401695
2943700.868,5536329.849,-91.640568,45.465683,4.45550941143368,1783.17451,30.267869,67.33,33,-3.683611
3277831.93,5564215.305,-87.958379,44.510558,4.64246597073179,132986.7355,44.498687,315.06,228,-16.462263
2875515.204,5577138.174,-92.19702,46.007131,3.79323946943818,120.08661,8.219059,43.16,6,-1.83438
3283197.179,5524386.637,-88.10354,44.19746,4.12228393091134,16284.76189,9.708357,38.44,26,-6.918124
3012115.097,5494153.497,-91.09904,44.913326,3.82209829790016,4868.47162,14.519483,61.49,25,-5.416585
3045122.585,5495786.723,-90.737387,44.814419,4.06731588983418,371.34907,8.195725,162.22,16,-2.385064
3254094.608,5392688.439,-89.041668,43.322178,4.14472076954717,2214.37439,18.345584,59.42,31,-4.901666
3112305.807,5311032.033,-90.881443,43.183172,3.76120011569356,2774.35324,5.420275,34.06,6,-2.793139
3241947.678,5358912.103,-89.324415,43.111274,5.08078305399834,547143.4946,153.645773,400.63,753,-56.912322
3288441.865,5441091.542,-88.459373,43.562583,4.63278535302106,22115.0431,23.197232,69.53,78,-7.840225
3290495.458,5605991.845,-87.614452,44.771517,4.53367418428302,1232.95468,10.479367,35.2,23,-5.600314
2850275.327,5657656.669,-92.090026,46.713401,4.11577984294217,16772.7073,71.709624,80.15,23,-2.466837
2941352.296,5491546.309,-91.87678,45.128904,3.8286413964891,2644.32502,10.891194,45.21,18,-3.371292
2984428.421,5468234.384,-91.518744,44.807228,4.02535169073515,40649.2219,19.72777,127.33,50,-7.941345
3285502.238,5471428.281,-88.34173,43.79773,4.31882055877009,40112.28388,30.106334,78.41,66,-8.412638
3155116.703,5267105.767,-90.633512,42.708541,3.5945687746427,2500.19133,17.764919,76.9,16,-6.114562
3244912.589,5317040.225,-89.487727,42.787229,3.10906095886099,2505.44235,14.645036,31.01,7,-3.983437
3226502.874,5467559.628,-88.966801,43.976821,3.77734810210154,1032.55629,3.19621,35.21,7,-2.112324
3187171.062,5331905.018,-90.011302,43.093424,4.17592454921452,342.13551,8.94995,22.59,13,-3.491568
3286932.998,5390460.539,-88.717412,43.19187,4.14630430115281,14462.14921,36.454001,87.49,46,-9.17032
3125211.591,5442131.854,-90.143345,44.135484,4.30541553230204,759.42505,10.073835,43.07,17,-1.819572
3392134.703,5356179.755,-87.821922,42.570843,5.0166173657738,124619.4349,51.825663,240.02,216,-0.057512
3299665.001,5579714.141,-87.655053,44.545077,3.94352167248752,1152.69715,3.714777,15.48,9,-2.471669
3057208.483,5364506.027,-91.218509,43.772297,4.63666885304746,58078.92635,24.427499,109.86,105,-11.77867
3107418.525,5573163.155,-89.697057,45.185082,3.6163087612791,4599.374413,10.272745,34.94,9,-3.958336
3321133.508,5526074.354,-87.707193,44.073097,4.08092154188996,22718.62712,18.154316,85.72,40,-9.461099
3122439.397,5549145.567,-89.65636,44.951877,3.98154906807676,30970.56531,13.898651,168.92,61,-10.874087
3269987.174,5630443.026,-87.699765,45.02641,3.99452422693989,3358.994761,10.463516,60.68,19,-3.727223
3195738.645,5448188.864,-89.378559,43.939056,4.49423862528081,180.39911,4.864781,30.51,12,-1.187717
3192375.13,5590457.63,-88.71337,45.013013,4.9781121023907,8.881663,0.126308,21.77,5,0.297086
3358238.564,5408335.028,-87.91123,43.074252,5.96845177279891,2332021.503,1055.109868,2230.32,3055,91.904666
3088657.854,5383945.822,-90.798436,43.816846,3.85014760171006,2793.53302,20.710819,82.73,18,-3.661867
3250671.662,5583078.254,-88.143207,44.748134,3.06339092202781,518.01553,7.943997,44.44,7,-4.396045
3099925.207,5625435.651,-89.515192,45.604248,3.55820113047182,2291.223656,51.650758,63.35,11,-8.347874
3254531.107,5522946.658,-88.405615,44.289473,4.35414143118435,102087.574,29.409363,184.64,122,-20.289062
3339827.019,5457325.844,-87.85854,43.500384,3.40452517175483,21607.7851,25.769723,52.08,23,-12.847162
2911018.668,5417529.146,-92.545444,44.655322,3.56953269648137,4911.14037,18.811118,39.39,13,-4.936713
2897997.033,5490530.166,-92.35508,45.263228,2.92316158071916,620.10506,26.692919,59.79,7,-4.633373
3150060.393,5504773.746,-89.582236,44.522102,4.01277290852829,17069.20005,18.830229,68.12,34,-3.604747
3384235.614,5367470.37,-87.846914,42.681689,5.00595770454514,128001.0759,62.439825,231.05,245,-2.657002
3138728.972,5348846.185,-90.435371,43.383467,3.70376806660769,657.28827,7.045676,41.44,6,-1.661899
3295213.225,5301698.923,-89.048048,42.501898,4.65014355163082,79969.67938,54.020998,248.7,143,-2.146
2974559.504,5537147.066,-91.300586,45.368469,3.72086249996699,556.798596,1.102462,19.08,5,-1.057425
2886344.694,5439709.736,-92.714586,44.906679,3.50254987592244,7692.3031,43.073645,55.49,25,-9.774909
3186345.225,5382137.28,-89.787926,43.475002,4.08092154188996,3392.70815,16.229414,77.51,32,-4.902094
2949323.079,5594564.57,-91.299206,45.893412,4.02535169073515,220.612651,4.908562,33.52,8,-0.659618
3216132.269,5569343.01,-88.571618,44.770939,3.8286413964891,2759.30429,4.624849,66.24,16,-5.02761
3338216.375,5490959.373,-87.708907,43.753479,4.18357569595004,53293.93152,32.496648,106.34,64,-13.84527
3024899.049,5390677.07,-91.442185,44.078767,3.8155121050473,294.57799,9.447738,49.43,11,-3.395094
3079492.274,5355035.683,-91.026633,43.626681,3.86283276123737,453.52671,7.827732,67.41,12,-2.661866
3317360.477,5340902.219,-88.642948,42.718112,3.91800507710569,16328.48664,74.915824,142.06,45,-7.407724
2919769.372,5562460.875,-91.778363,45.746587,3.93182563272433,111.200677,8.065937,26.19,7,-2.253553
3317645.271,5434742.71,-88.193216,43.412596,3.74242022104197,32987.69196,44.89153,105.77,49,-17.988717
3342136.838,5390356.388,-88.159505,42.998356,3.8286413964891,133258.7347,184.898593,232.06,159,-60.120587
3208364.04,5547557.414,-88.761707,44.636794,3.53514535417189,2359.53139,4.316337,73.48,15,-4.197194
3203715.015,5478697.063,-89.148742,44.13967,4.18661983833127,310.61015,2.808655,48.92,14,-1.192192
3256196.272,5489547.28,-88.553446,44.03588,4.30676415017333,118971.2994,36.954541,195.17,109,-16.872448
3098697.365,5497267.471,-90.160187,44.642972,4.24563400976833,11586.26745,17.84412,71.04,43,-4.341994
1956138.353,4721858.099,-105.634127,41.315115,3.55534806148941,21908.37441,61.373042,94.22,12,-3.327861
